Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.185185,1.000000,0.312500,0.814815,0.000000,0.185185,0.000000,54.000000,43
0.222222,0.615385,0.326531,0.518519,0.092593,0.148148,0.240741,54.000000,43
0.296296,1.000000,0.457143,0.703704,0.000000,0.296296,0.000000,54.000000,43
0.240741,1.000000,0.388060,0.759259,0.000000,0.240741,0.000000,54.000000,43
0.296296,1.000000,0.457143,0.703704,0.000000,0.296296,0.000000,54.000000,43
0.222222,1.000000,0.363636,0.777778,0.000000,0.222222,0.000000,54.000000,43
0.222222,1.000000,0.363636,0.777778,0.000000,0.222222,0.000000,54.000000,43
0.259259,1.000000,0.411765,0.740741,0.000000,0.259259,0.000000,54.000000,43
0.296296,1.000000,0.457143,0.703704,0.000000,0.296296,0.000000,54.000000,43
0.166667,1.000000,0.285714,0.833333,0.000000,0.166667,0.000000,54.000000,43
0.277778,1.000000,0.434783,0.722222,0.000000,0.277778,0.000000,54.000000,43
0.222222,1.000000,0.363636,0.777778,0.000000,0.222222,0.000000,54.000000,43
0.277778,1.000000,0.434783,0.722222,0.000000,0.277778,0.000000,54.000000,43
0.185185,1.000000,0.312500,0.814815,0.000000,0.185185,0.000000,54.000000,43
0.222222,1.000000,0.363636,0.777778,0.000000,0.222222,0.000000,54.000000,43
0.314815,1.000000,0.478873,0.685185,0.000000,0.314815,0.000000,54.000000,43
0.296296,1.000000,0.457143,0.703704,0.000000,0.296296,0.000000,54.000000,43
0.285714,0.625000,0.392157,0.462963,0.111111,0.185185,0.240741,54.000000,43
0.203704,1.000000,0.338462,0.796296,0.000000,0.203704,0.000000,54.000000,43
0.277778,1.000000,0.434783,0.722222,0.000000,0.277778,0.000000,54.000000,43
