Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.104167,1.000000,0.188679,0.895833,0.000000,0.104167,0.000000,48.000000,81
NaN,0.000000,NaN,0.000000,0.145833,0.000000,0.854167,48.000000,81
0.083333,1.000000,0.153846,0.916667,0.000000,0.083333,0.000000,48.000000,81
0.145833,1.000000,0.254545,0.854167,0.000000,0.145833,0.000000,48.000000,81
0.083333,1.000000,0.153846,0.916667,0.000000,0.083333,0.000000,48.000000,81
0.294118,0.833333,0.434783,0.250000,0.020833,0.104167,0.625000,48.000000,81
0.125000,1.000000,0.222222,0.875000,0.000000,0.125000,0.000000,48.000000,81
0.041667,1.000000,0.080000,0.958333,0.000000,0.041667,0.000000,48.000000,81
0.062500,1.000000,0.117647,0.937500,0.000000,0.062500,0.000000,48.000000,81
0.041667,1.000000,0.080000,0.958333,0.000000,0.041667,0.000000,48.000000,81
0.104167,1.000000,0.188679,0.895833,0.000000,0.104167,0.000000,48.000000,81
0.104167,1.000000,0.188679,0.895833,0.000000,0.104167,0.000000,48.000000,81
0.083333,1.000000,0.153846,0.916667,0.000000,0.083333,0.000000,48.000000,81
0.214286,0.600000,0.315789,0.229167,0.041667,0.062500,0.666667,48.000000,81
0.041667,1.000000,0.080000,0.958333,0.000000,0.041667,0.000000,48.000000,81
0.062500,1.000000,0.117647,0.937500,0.000000,0.062500,0.000000,48.000000,81
0.100000,0.250000,0.142857,0.187500,0.062500,0.020833,0.729167,48.000000,81
0.333333,0.571429,0.421053,0.166667,0.062500,0.083333,0.687500,48.000000,81
0.145833,1.000000,0.254545,0.854167,0.000000,0.145833,0.000000,48.000000,81
0.083333,1.000000,0.153846,0.916667,0.000000,0.083333,0.000000,48.000000,81
